"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","font-medium","truncate 2","mr-0 src","truncate 3"
"https://shopee.vn/combo-10c%C3%A1i-x%C3%BAc-x%C3%ADch-heo-%C4%83n-li%E1%BB%81n-(1-c%C3%A1i-20gr)-i.101782364.12804260849?extraParams=%7B%22display_model_id%22%3A253742551511%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lync4g1x9aa5d0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","combo 10cái xúc xích heo ăn liền (1 cái 20gr)","24.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch"
"https://shopee.vn/-T%E1%BA%B7ng-h%E1%BB%99p-ho%E1%BA%B7c-s%E1%BB%91t-Combo-3-g%C3%B3i-s%E1%BB%91t-mu%E1%BB%91i-kim-chi-O'food-180g-g%C3%B3i-i.380225859.14766408643?extraParams=%7B%22display_model_id%22%3A250843512652%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m65d0kcjfmeu5e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-23%","[Tặng hộp hoặc sốt] Combo 3 gói sốt muối kim chi O'food 180g / gói","93.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch"
"https://shopee.vn/B%E1%BB%99t-chi%C3%AAn-g%C3%A0-c%C3%B4-T%C3%A1m-g%C3%B3i-1kg-i.10815808.3258501967?extraParams=%7B%22display_model_id%22%3A41610842334%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq8og3z6ex1uf1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-9%","Bột chiên gà cô Tám gói 1kg","43.896","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch"
"https://shopee.vn/Em-B%C3%A9-trang-tr%C3%AD-b%C3%A1nh-sinh-nh%E1%BA%ADt-b%C3%A1nh-kem-em-b%C3%A9-tai-th%E1%BB%8F-con-v%E1%BA%ADt-trang-tr%C3%AD-i.70542606.3409846817?extraParams=%7B%22display_model_id%22%3A257377489336%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdv3so3fcumt05_tn.webp","","","Em Bé trang trí bánh sinh nhật bánh kem, em bé tai thỏ, con vật trang trí","3.957","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch"
"https://shopee.vn/-M%E1%BB%9AI-NG%C5%A8-C%E1%BB%90C-S%E1%BB%AEA-CHUA-NG%C5%A8-C%E1%BB%90C-GI%E1%BA%A2M-C%C3%82N-i.71462751.5232928902?extraParams=%7B%22display_model_id%22%3A30692410868%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz02pq6d76fha6_tn.webp","","","[MỚI] NGŨ CỐC SỮA CHUA/ NGŨ CỐC GIẢM CÂN","47.200","Đã bán 70k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Miss-B%C3%A1nh-Tr%C3%A1ng-B%C3%A1nh-tr%C3%A1ng-tr%E1%BB%99n-Vinasnack-i.138386899.24523427984?extraParams=%7B%22display_model_id%22%3A138907555022%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh25u2ht4k5pa9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Miss Bánh Tráng, Bánh tráng trộn Vinasnack","7.500","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch"
"https://shopee.vn/S%E1%BB%AFa-b%E1%BB%99t-Nguy%C3%AAn-kem-c%C3%B3-%C4%91%C6%B0%E1%BB%9Dng-Vinamilk-H%E1%BB%99p-thi%E1%BA%BFc-900g-i.975865932.22442022069?extraParams=%7B%22display_model_id%22%3A221588278800%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjgcvumo7bwm15_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-17%","Sữa bột Nguyên kem có đường Vinamilk - Hộp thiếc 900g","219.456","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","Rẻ Vô Địch"
"https://shopee.vn/%E2%9C%85-CH%C3%8DNH-H%C3%83NG-Tr%C3%A0-Hoa-C%C3%BAc-%C4%90%C6%B0%E1%BB%9Dng-Ph%C3%A8n-M%E1%BA%ADt-Ong-%F0%9F%92%A5FREE-SHIP%F0%9F%92%A5-Thanh-Nhi%E1%BB%87t-Gi%E1%BA%A3i-%C4%90%E1%BB%99c-C%E1%BA%A3i-Thi%E1%BB%87n-Gi%E1%BA%A5c-Ng%E1%BB%A7-i.587542139.13953540627?extraParams=%7B%22display_model_id%22%3A228097105958%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/2ce10cb3ac6f6d2f6aae33fa8b840158_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","✅[CHÍNH HÃNG] Trà Hoa Cúc Đường Phèn Mật Ong 💥FREE SHIP💥 Thanh Nhiệt Giải Độc Cải Thiện Giấc Ngủ","13.500","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/H%E1%BA%A1t-%C4%91i%E1%BB%81u-rang-c%E1%BB%A7i-(v%E1%BB%8B-mu%E1%BB%91i)-M%E1%BA%B9-r%C3%B4.-C%C3%B3-h%E1%BB%93-s%C6%A1-c%C3%B4ng-b%E1%BB%91-xu%E1%BA%A5t-h%C3%B3a-%C4%91%C6%A1n-c%C3%B4ng-ty-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-i.104828612.1917481546?extraParams=%7B%22display_model_id%22%3A115431503131%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz71wny8f44heb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Hạt điều rang củi (vị muối) Mẹ rô. Có hồ sơ công bố, xuất hóa đơn công ty đầy đủ","115.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/Combo-g%C3%B3i-k%E1%BA%B9o-d%E1%BA%BBo-c%E1%BA%A7u-v%E1%BB%93ng-Chupa-Chups-sour-belt-h%C6%B0%C6%A1ng-tr%C3%A1i-c%C3%A2y-(g%C3%B3i-7g)-i.91680258.13459300826?extraParams=%7B%22display_model_id%22%3A258092010244%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzeg4b12g1fx83_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Combo gói kẹo dẻo cầu vồng Chupa Chups sour belt hương trái cây (gói 7g)","17.500","Đã bán 70k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/1kg-kh%C3%B4-g%C3%A0-l%C3%A1-chanh-i.85315428.1429236030?extraParams=%7B%22display_model_id%22%3A52114703075%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzbecs4h9uap51_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-13%","1kg khô gà lá chanh","175.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-g%C3%B3i-snack-m%C3%A8o-y%C3%AAu-c%C3%A1-%C4%91%E1%BB%93-%C4%83n-v%E1%BA%B7t-H%E1%BA%B1ng-%C4%90%E1%BA%A1i-(g%C3%B3i-26g)-i.91680258.5185321877?extraParams=%7B%22display_model_id%22%3A248294844610%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyvvvvieqo4hcf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Combo gói snack mèo yêu cá, đồ ăn vặt Hằng Đại (gói 26g)","17.500","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Gia-V%E1%BB%8B-Barona-80g-%C6%B0%E1%BB%9Bp-ngon-chu%E1%BA%A9n-v%E1%BB%8B-kh%C3%B4ng-c%E1%BA%A7n-n%C3%AAm-n%E1%BA%BFm-i.120628427.8307122806?extraParams=%7B%22display_model_id%22%3A23742381067%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdebl0la2v5r29_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-13%","Gia Vị Barona 80g ướp ngon chuẩn vị không cần nêm nếm","11.658","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch"
"https://shopee.vn/B%C3%A1nh-Tr%C3%A1ng-Ph%C6%A1i-S%C6%B0%C6%A1ng-R%C3%ACa-D%E1%BA%BBo-Tr%E1%BB%99n-Mu%E1%BB%91i-S%E1%BA%B7c-Cay-Sa-T%E1%BA%BF-Si%C3%AAu-Ngon-LiLiFood-i.503724065.21586631985?extraParams=%7B%22display_model_id%22%3A207180399185%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mimfqbklf5s256_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Bánh Tráng Phơi Sương Rìa Dẻo Trộn Muối Sặc Cay Sa Tế Siêu Ngon-LiLiFood","20.000","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/B%C3%81NH-PH%C6%A0I-S%C6%AF%C6%A0NG-d%E1%BA%BBo-SATE-MU%E1%BB%90I-%C4%90%E1%BA%B6C-S%E1%BA%A2N-T%C3%82Y-NINH-Kh%C3%B4ng-k%C3%A8m-t%E1%BA%AFc--i.11603205.14205053956?extraParams=%7B%22display_model_id%22%3A198310196343%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/76a407e1e136b250ba9d0b1fcd4d45ae_tn.webp","","","BÁNH PHƠI SƯƠNG dẻo SATE MUỐI [ ĐẶC SẢN TÂY NINH][Không kèm tắc]","15.500","Đã bán 70k+","","Rẻ Vô Địch"
"https://shopee.vn/300gram-B%C3%A1nh-tr%C3%A1ng-T%C3%A2y-Ninh-%C4%91%E1%BB%A7-v%E1%BB%8B-cay-%C4%91%E1%BB%93-%C4%83n-v%E1%BA%B7t-ngon-i.101219542.23628572988?extraParams=%7B%22display_model_id%22%3A221711454186%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0enhksawplbfb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","300gram Bánh tráng Tây Ninh đủ vị , cay đồ ăn vặt ngon","22.000","Đã bán 70k+","",""
"https://shopee.vn/H%E1%BA%A1t-mix-dinh-d%C6%B0%E1%BB%A1ng-mix-h%E1%BA%A1t-s%E1%BA%A5y-gi%C3%B2n-ngon-g%C3%B3i-30g-40g-i.926273758.18392824173?extraParams=%7B%22display_model_id%22%3A207012240326%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhe13wgiyo0d7a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Hạt mix dinh dưỡng mix hạt sấy giòn, ngon gói 30g - 40g","9.900","Đã bán 70k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-b%C3%A1nh-mochi-kem-l%E1%BA%A1nh-Mclune-b%C3%A1nh-d%E1%BA%BBo-ph%E1%BB%A7-d%E1%BB%ABa-nh%C3%A2n-kem-s%E1%BB%AFa-c%C3%A1c-v%E1%BB%8B-i.91680258.24659429802?extraParams=%7B%22display_model_id%22%3A300020503432%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyo1jcy03u0121_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-12%","Combo bánh mochi kem lạnh Mclune, bánh dẻo phủ dừa nhân kem sữa các vị","17.500","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/-MUA-10-1-Tr%C3%A0-T%C3%BAi-L%E1%BB%8Dc-Cozy-C%C3%A1c-V%E1%BB%8B-Tr%C3%A0-%C3%94-Long-Xanh-Nh%C3%A0i-G%E1%BB%ABng-H%E1%BB%93ng-Tr%C3%A0-Sen-%C4%90%C3%A0o-D%C3%A2u-V%E1%BA%A3i-Qu%E1%BA%BF-B%E1%BA%A1c-H%C3%A0-H%E1%BB%99p-25-T%C3%BAi-i.268452626.21494787262?extraParams=%7B%22display_model_id%22%3A217985042680%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-81zue-miug26hxn6ypc2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-7%","[MUA 10+1] Trà Túi Lọc Cozy Các Vị, Trà Ô Long, Xanh, Nhài, Gừng, Hồng Trà, Sen, Đào, Dâu, Vải, Quế, Bạc Hà Hộp 25 Túi","39.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch"
"https://shopee.vn/X%E1%BB%91t-Gia-V%E1%BB%8B-ho%C3%A0n-ch%E1%BB%89nh-Barona-80g-g%C3%B3i-n%E1%BA%A5u-ngon-v%E1%BB%8B-chu%E1%BA%A9n-i.1010762416.18180544240?extraParams=%7B%22display_model_id%22%3A127601707778%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mee1d1b8oqh141_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-14%","Xốt Gia Vị hoàn chỉnh Barona 80g/gói nấu ngon vị chuẩn","11.524","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch"
"https://shopee.vn/Rong-bi%E1%BB%83n-gi%C3%B2n-tr%E1%BB%99n-gia-v%E1%BB%8B-O%E2%80%99food-%E2%80%93-V%E1%BB%8B-ng%E1%BB%8Dt-v%E1%BB%ABa-%C4%83n-tr%E1%BB%99n-c%C6%A1m-ch%C3%A1o-ti%E1%BB%87n-l%E1%BB%A3i-ngon-mi%E1%BB%87ng-%C4%91%E1%BB%93-%C4%83n-v%E1%BA%B7t-ngon-i.380225859.8336946742?extraParams=%7B%22display_model_id%22%3A233953377990%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7g1juu5ibnaf6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-6%","Rong biển giòn trộn gia vị O’food – Vị ngọt vừa ăn, trộn cơm cháo tiện lợi, ngon miệng, đồ ăn vặt ngon","30.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch"
"https://shopee.vn/H%E1%BA%A1nh-nh%C3%A2n-h%C3%A0ng-chu%E1%BA%A9n-nh%E1%BA%ADp-kh%E1%BA%A9u-M%E1%BA%B9-R%C3%B4.C%C3%B3-h%E1%BB%93-s%C6%A1-c%C3%B4ng-b%E1%BB%91-xu%E1%BA%A5t-h%C3%B3a-%C4%91%C6%A1n-c%C3%B4ng-ty-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-i.104828612.2026470900?extraParams=%7B%22display_model_id%22%3A175220138453%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz728153kvc1e5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Hạnh nhân hàng chuẩn nhập khẩu Mẹ Rô.Có hồ sơ công bố,xuất hóa đơn công ty đầy đủ","90.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/Tr%C3%A0-hoa-c%C3%BAc-%C4%91%C6%B0%E1%BB%9Dng-ph%C3%A8n-m%E1%BA%ADt-ong-Mix-V%E1%BB%8B-V%E1%BA%A1n-An-g%E1%BB%93m-nhi%E1%BB%81u-lo%E1%BA%A1i-th%E1%BA%A3o-m%E1%BB%99c-gi%C3%BAp-d%C6%B0%E1%BB%A1ng-nhan-ng%E1%BB%A7-ngon-i.226449086.4957433278?extraParams=%7B%22display_model_id%22%3A208069780808%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3rzsnnclgypb4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Trà hoa cúc đường phèn mật ong Mix Vị Vạn An gồm nhiều loại thảo mộc giúp dưỡng nhan ngủ ngon","5.000","Đã bán 100k+","",""
"https://shopee.vn/Combo-bim-bim-Oishi-%C4%91%E1%BA%ADu-xanh-n%C6%B0%E1%BB%9Bc-d%E1%BB%ABa-snack-%C4%91%E1%BA%ADu-xanh-tu%E1%BB%95i-th%C6%A1-(g%C3%B3i-12g)-i.91680258.20027715887?extraParams=%7B%22display_model_id%22%3A275361497444%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyun0wga69u53d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-12%","Combo bim bim Oishi đậu xanh nước dừa, snack đậu xanh tuổi thơ (gói 12g)","17.500","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-h%E1%BA%A1t-mix-dinh-d%C6%B0%E1%BB%A1ng-t%E1%BA%A9m-v%E1%BB%8B-Gan-Yuan-%C4%91%E1%BA%ADu-mix-h%E1%BA%A1t-tr%C3%A1i-c%C3%A2y-s%E1%BA%A5y-kh%C3%B4-Kam-Yuens-(g%C3%B3i-~30g)-i.91680258.24204793110?extraParams=%7B%22display_model_id%22%3A280996943733%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyuozt5cm1sx17_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","Combo hạt mix dinh dưỡng tẩm vị Gan Yuan, đậu mix hạt & trái cây sấy khô Kam Yuens (gói ~30g)","30.000","Đã bán 3000k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-g%C3%B3i-snack-nem-t%C3%B4m-Ba-Anh-Em-Food-(g%C3%B3i-25g)-i.91680258.8416787639?extraParams=%7B%22display_model_id%22%3A218408567262%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyz72gyr3uq57b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Combo gói snack nem tôm Ba Anh Em Food (gói 25g)","17.500","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/G%E1%BB%9D-cafe-gu-TRUY%E1%BB%80N-TH%E1%BB%90NG-(%C4%91%E1%BA%AFng-v%E1%BB%ABa)-100-ROBUSTA-RANG-V%E1%BB%AAA-c%C3%A0-ph%C3%AA-m%E1%BB%99c-rang-xay-nguy%C3%AAn-ch%E1%BA%A5t-i.342955132.7083134464?extraParams=%7B%22display_model_id%22%3A237043093196%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lrzmgeabrteh3e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-60%","Gờ cafe gu TRUYỀN THỐNG (đắng vừa)- 100% ROBUSTA RANG VỪA, cà phê mộc, rang xay nguyên chất","20.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/-T%E1%BA%B7ng-1-ph%E1%BA%A7n-qu%C3%A0-ng%E1%BA%ABu-nhi%C3%AAn-1-h%C5%A9-%C4%91%C3%B9i-g%C3%A0-rong-bi%E1%BB%83n-nh%E1%BB%8F-%C4%82N-C%C3%99NG-B%C3%80-TUY%E1%BA%BET-M75-i.279658061.12099310792?extraParams=%7B%22display_model_id%22%3A184735495701%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjutut84ml1jbd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-14%","[ Tặng 1 phần quà ngẫu nhiên ] 1 hũ đùi gà rong biển nhỏ -ĂN CÙNG BÀ TUYẾT M75","30.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-g%C3%B3i-snack-%E1%BB%91ng-ma-thu%E1%BA%ADt-Ba-Anh-Em-Food-(g%C3%B3i-26g)-i.91680258.6733487992?extraParams=%7B%22display_model_id%22%3A218408607265%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyvvt4sd7kwxff_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Combo gói snack ống ma thuật Ba Anh Em Food (gói 26g)","17.500","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-b%C3%A1nh-que-Ticky-Th%C3%A1i-Lan-b%C3%A1nh-quy-que-ph%E1%BB%A7-kem-c%C3%A1c-v%E1%BB%8B-(h%E1%BB%99p-18g-6-que)-i.91680258.16217512695?extraParams=%7B%22display_model_id%22%3A270453328299%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-ma3li8lid0uaa2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-16%","Combo bánh que Ticky Thái Lan, bánh quy que phủ kem các vị (hộp 18g, 6 que)","36.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/-COMBO-50-G%C3%93I-T%E1%BB%94NG-H%E1%BB%A2P-Snack-bim-bim-oishi-G%C3%93I-MINI-6G-ch%C3%ADnh-h%C3%A3ng-%C4%91%E1%BB%93-%C4%83n-v%E1%BA%B7t-i.1021988486.18984922479?extraParams=%7B%22display_model_id%22%3A405422537767%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8tykzbvwqyqfd_tn.webp","","-33%","[COMBO 50 GÓI TỔNG HỢP] Snack bim bim oishi [GÓI MINI 6G ] chính hãng, đồ ăn vặt","67.000","Đã bán 80k+","",""
"https://shopee.vn/B%C3%A1nh-Tr%C3%A1ng-20-v%E1%BB%8B-SI%C3%8AU-NGON-%F0%9F%92%96TIGER-FOOD%F0%9F%92%96-B%C3%A1nh-tr%C3%A1ng-b%C6%A1-Ph%C3%B4-mai-Sa-t%E1%BA%BF-Cu%E1%BB%99n-th%E1%BA%ADp-c%E1%BA%A9m-L%C3%A1-d%E1%BB%A9a-%C4%82n-l%C3%A0-ghi%E1%BB%81n-%C4%90%E1%BB%93-%C4%83n-v%E1%BA%B7t-i.707424749.17327535788?extraParams=%7B%22display_model_id%22%3A38517096627%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-prr51wwskekv03_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","Bánh Tráng 20 vị SIÊU NGON 💖TIGER FOOD💖 Bánh tráng bơ -Phô mai - Sa tế - Cuộn thập cẩm -Lá dứa - Ăn là ghiền- Đồ ăn vặt","30.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Combo-5-G%C3%B3i-Snack-Khoai-T%C3%A2y-Lays-%C4%90%E1%BB%A7-V%E1%BB%8B-G%C3%B3i-Nh%E1%BB%8F-V%C3%A0-G%C3%B3i-L%E1%BB%9Bn-i.651453702.19594869134?extraParams=%7B%22display_model_id%22%3A291012755397%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnjfnt97tw4t07_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Combo 5 Gói Snack Khoai Tây Lays Đủ Vị Gói Nhỏ Và Gói Lớn","37.999","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch"
"https://shopee.vn/500g-Ng%C5%A9-c%E1%BB%91c-kh%C3%B4ng-y%E1%BA%BFn-m%E1%BA%A1ch-th%C6%A1m-gi%C3%B2n-Granola-si%C3%AAu-h%E1%BA%A1t-n%C6%B0%E1%BB%9Bng-m%E1%BA%ADt-ong-%C4%83n-s%C3%A1ng-%C4%83n-v%E1%BA%B7t-QUEEN-NUTS-i.296778982.17106104072?extraParams=%7B%22display_model_id%22%3A143163040412%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdmr3arxkj3gad_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","500g Ngũ cốc không yến mạch thơm giòn/ Granola siêu hạt nướng mật ong ăn sáng,ăn vặt QUEEN NUTS","79.000","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch"
"https://shopee.vn/1-g%C3%B3i-c%C6%A1m-ch%C3%A1y-m%E1%BA%AFm-h%C3%A0nh-%C4%83n-l%C3%A0-ghi%E1%BB%81n-i.39386532.1148360760?extraParams=%7B%22display_model_id%22%3A32122643501%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/419c2c562b398e80f1a8c0309a48b783_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","1 gói cơm cháy mắm hành ăn là ghiền","10.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
