"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","truncate","font-medium","truncate 3","mr-0 src"
"https://shopee.vn/D%C3%A2y-bu%E1%BB%99c-t%C3%B3c-c%E1%BB%99t-t%C3%B3c-scrunchies-hoa-qu%E1%BA%A3-d%E1%BB%85-th%C6%B0%C6%A1ng-Orin-K1273-i.550209.4553254327?extraParams=%7B%22display_model_id%22%3A31124033921%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/b116245066e07cdc6e90baca6033f8a1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dây buộc tóc, cột tóc scrunchies hoa quả dễ thương Orin K1273","","13.900","Đã bán 70k+",""
"https://shopee.vn/C%E1%BA%A3m-Gi%C3%A1c-Cao-C%E1%BA%A5p-Hai-M%E1%BA%B7t-Gypsophila-Bong-B%C3%B3ng-L%E1%BA%A5y-K%E1%BA%B9p-N%E1%BB%AF-T%C3%ADnh-Kh%C3%AD-Thanh-L%E1%BB%8Bch-K%E1%BA%B9p-T%C3%B3c-C%C3%A1-M%E1%BA%ADp-K%E1%BA%B9p-Sau-i.1028490195.27514925894?extraParams=%7B%22display_model_id%22%3A207902757306%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7reqg-m1odzopnmuyw0e_tn.webp","","","Cảm Giác Cao Cấp Hai Mặt Gypsophila Bong Bóng Lấy Kẹp Nữ Tính Khí Thanh Lịch Kẹp Tóc Cá Mập Kẹp Sau","","19.026","Đã bán 100k+",""
"https://shopee.vn/K%E1%BA%B8P-T%C3%93C-C%C3%80NG-CUA-5-R%C4%82NG-H%C3%80N-QU%E1%BB%90C-K%E1%BA%B8P-T%C3%93C-N%E1%BB%AE-%C4%90%E1%BA%B8P-HOT-TREND-i.448441232.9162892082?extraParams=%7B%22display_model_id%22%3A92510491420%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lu4cnihzwmj5a0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-42%","KẸP TÓC CÀNG CUA 5 RĂNG HÀN QUỐC KẸP TÓC NỮ ĐẸP HOT TREND","Rẻ Vô Địch","11.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/%F0%9F%94%A5-S%E1%BB%90C-%F0%9F%94%A5-Th%E1%BA%AFt-L%C6%B0ng-Nam-M%E1%BA%B7t-Xoay-Kh%C3%B3a-T%E1%BB%B1-%C4%90%E1%BB%99ng-Cao-C%E1%BA%A5p-D%C3%A2y-N%E1%BB%8Bt-Nam-Th%E1%BA%AFt-L%C6%B0ng-Da-M%E1%BA%B7t-Xoay-Kh%C3%B3a-Kim-Lo%E1%BA%A1i-i.195747149.15308662977?extraParams=%7B%22display_model_id%22%3A276923242535%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lkk5ruzefoiy83_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-48%","🔥 SỐC 🔥 Thắt Lưng Nam Mặt Xoay Khóa Tự Động Cao Cấp,Dây Nịt Nam Thắt Lưng Da Mặt Xoay Khóa Kim Loại","Rẻ Vô Địch","25.897","Đã bán 60k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/V%C3%B2ng-108-h%E1%BA%A1t-tr%E1%BA%A7m-h%C6%B0%C6%A1ng-v%C3%B2ng-%C4%91eo-tay-tr%E1%BA%A7m-t%E1%BB%91c-size-6li-8li-d%C3%A0nh-cho-c%E1%BA%A3-nam-v%C3%A0-n%E1%BB%AF-i.1317146059.25084645746?extraParams=%7B%22display_model_id%22%3A340091948157%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lytg1rmbuzbh92_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-92%","Vòng 108 hạt trầm hương, vòng đeo tay trầm tốc size 6li 8li dành cho cả nam và nữ","Rẻ Vô Địch","7.840","Đã bán 4k+",""
"https://shopee.vn/SET-12-K%E1%BA%B9p-C%C3%A0ng-Cua-Nh%E1%BB%B1a-Trong-Su%E1%BB%91t-Cao-C%E1%BA%A5p-i.225214701.7935576979?extraParams=%7B%22display_model_id%22%3A187224342210%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134211-7ra0g-magd49bowqdo0a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-33%","SET 12 Kẹp Càng Cua Nhựa Trong Suốt Cao Cấp","","5.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/T%E1%BA%A5t-n%E1%BB%AF-c%E1%BB%95-cao-phong-c%C3%A1ch-vintage-H%C3%A0n-Qu%E1%BB%91c-v%E1%BB%9B-n%E1%BB%AF-c%E1%BB%95-cao-nhi%E1%BB%81u-m%C3%A0u-%C4%91%C3%A1ng-y%C3%AAu-TDN21-i.157404536.23152172172?extraParams=%7B%22display_model_id%22%3A221944369805%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-makpdgrvqmx827_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Tất nữ cổ cao phong cách vintage Hàn Quốc vớ nữ cổ cao nhiều màu đáng yêu TDN21","Rẻ Vô Địch","8.700","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/_-Chuy%C3%AAn-S%E1%BB%89-T%E1%BA%ADn-G%E1%BB%91c-M%C5%A9-Len-Beanie-Tr%C6%A1n-Nhi%E1%BB%81u-M%C3%A0u-i.170623853.2663857069?extraParams=%7B%22display_model_id%22%3A12439530522%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7cb811ca3de84cba73773d65d944fa56_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","_[ Chuyên Sỉ Tận Gốc ]Mũ Len Beanie Trơn Nhiều Màu","","9.000","Đã bán 80k+",""
"https://shopee.vn/MANYUE-Ghim-c%C3%A0i-%C3%A1o-%C4%91%C3%ADnh-ng%E1%BB%8Dc-trai-%C4%91%C6%A1n-gi%E1%BA%A3n-th%E1%BB%9Di-trang-t%C3%B9y-ch%E1%BB%8Dn-ki%E1%BB%83u-d%C3%A1ng-i.280572008.14812008185?extraParams=%7B%22display_model_id%22%3A104267139080%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-nvuhw0wmivjv0b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","MANYUE Ghim cài áo đính ngọc trai đơn giản thời trang tùy chọn kiểu dáng","","7.400","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/%F0%9F%92%95Dy%F0%9F%92%95T%E1%BA%A5t-n%E1%BB%AF-c%E1%BB%95-cao-m%E1%BA%ABu-s%E1%BB%8Dc-g%C3%A2n-v%E1%BB%9B-c%E1%BB%95-cao-tr%C6%A1n-m%C3%A0u-ch%E1%BA%A5t-v%E1%BA%A3i-co-gi%C3%A3n-5chi%E1%BB%81u-d%C3%A0y-d%E1%BA%B7n-tho%C3%A1ng-kh%C3%AD-i.1329042179.27407916070?extraParams=%7B%22display_model_id%22%3A157418482649%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lz7kzo020pdf8b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","💕Dy💕Tất nữ cổ cao mẫu sọc gân, vớ cổ cao trơn màu chất vải co giãn 5chiều, dày dặn thoáng khí","Rẻ Vô Địch","7.890","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/T%E1%BA%A5t-da-ch%C3%A2n-n%E1%BB%AF-x%E1%BB%8F-ng%C3%B3n-ch%E1%BB%91ng-n%E1%BA%AFng-v%E1%BB%9B-da-x%E1%BB%8F-ng%C3%B3n-cotton-c%E1%BB%B1c-%C3%AAm-ch%C3%A2n-LISU-TATNGON-GVGLUNG-i.94420180.9878370717?extraParams=%7B%22display_model_id%22%3A167922398597%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m2c3jl11j7aq4d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-39%","Tất da chân nữ xỏ ngón chống nắng, vớ da xỏ ngón cotton cực êm chân - LISU-TATNGON-GVGLUNG","","7.900","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/G%C4%83ng-tay-ch%E1%BB%91ng-n%E1%BA%AFng-nam-n%E1%BB%AF-ch%E1%BA%A5t-li%E1%BB%87u-v%E1%BA%A3i-H%C3%A0n-m%C3%A1t-l%E1%BA%A1nh-g%C4%83ng-tay-ch%E1%BB%91ng-tia-UV-c%E1%BB%B1c-t%E1%BB%91t-Sope-Shop-i.599577940.16763983402?extraParams=%7B%22display_model_id%22%3A236292570626%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-luys90l4ulhr18_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Găng tay chống nắng nam nữ chất liệu vải Hàn mát lạnh,găng tay chống tia UV cực tốt - Sope Shop","","16.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/G%C4%83ng-Tay-M%C3%B9a-%C4%90%C3%B4ng-L%C3%B3t-B%C3%B4ng-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-Gi%E1%BB%AF-%E1%BA%A4m-Gi%E1%BB%AF-Nhi%E1%BB%87t-C%E1%BB%B1c-T%E1%BB%91t-i.1416611560.25039415530?extraParams=%7B%22display_model_id%22%3A410059855057%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgj8624251c8b0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-27%","Găng Tay Mùa Đông Lót Bông Chống Nước Giữ Ấm Giữ Nhiệt Cực Tốt","","58.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/T%E1%BA%A5t-c%E1%BB%95-cao-n%E1%BB%AF-set-5-%C4%91%C3%B4i-h%E1%BB%8Da-ti%E1%BA%BFt-cute-v%E1%BB%9B-n%E1%BB%AF-ch%E1%BA%A5t-li%E1%BB%87u-v%E1%BA%A3i-cotton-co-gi%C3%A3n-b%E1%BB%91n-chi%E1%BB%81u-Hot-Store-i.790254910.11797341457?extraParams=%7B%22display_model_id%22%3A410075735810%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-luys207a6n43f1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-36%","Tất cổ cao nữ set 5 đôi họa tiết cute, vớ nữ chất liệu vải cotton co giãn bốn chiều - Hot Store","","16.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/m%C3%B9a-h%C3%A8-V%C3%B2ng-c%E1%BB%95-b%E1%BA%A1c-MAYEBE-LAVEND-Punk-%C4%91%C6%A1n-gi%E1%BA%A3n-d%C3%A0nh-cho-n%E1%BB%AF-v%E1%BB%9Bi-ph%E1%BB%A5-ki%E1%BB%87n-th%E1%BB%9Di-trang-m%E1%BA%B7t-d%C3%A2y-chuy%E1%BB%81n-tinh-t%E1%BA%BF-i.130184653.8733115525?extraParams=%7B%22display_model_id%22%3A74458871420%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7ras8-m3vkhad7zo8oed_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-9%","mùa hè Vòng cổ bạc MAYEBE LAVEND Punk đơn giản dành cho nữ với phụ kiện thời trang mặt dây chuyền tinh tế","","31.900","Đã bán 100k+",""
"https://shopee.vn/COMBO-10-Kh%C4%83n-Lau-K%C3%ADnh-%C4%90a-N%C4%83ng-Chuy%C3%AAn-D%E1%BB%A5ng-Lau-M%E1%BA%AFt-K%C3%ADnh-C%E1%BA%ADn-M%E1%BA%B7t-K%C3%ADnh-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Lilyeyewear-i.230940122.4834479613?extraParams=%7B%22display_model_id%22%3A258425167299%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-820l4-mjf45pbpr9xg39_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-1%","COMBO 10 - Khăn Lau Kính Đa Năng Chuyên Dụng - Lau Mắt Kính Cận Mặt Kính Điện Thoại Lilyeyewear","","18.900","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/-Qu%C3%A0-t%E1%BA%B7ng-D%C3%A2y-c%E1%BB%99t-t%C3%B3c-ng%E1%BA%ABu-nhi%C3%AAn-h%C3%ACnh-n%C6%A1-h%C3%ACnh-hoa-c%C3%BAc-JoyMall-d%E1%BB%85-th%C6%B0%C6%A1ng-%C4%91%C3%A1ng-y%C3%AAu-nhi%E1%BB%81u-m%C3%A0u-i.195775920.18425239988?extraParams=%7B%22display_model_id%22%3A107094074596%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/762fb4593f6a54e70bf7886f6ae9fa22_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[Quà tặng] Dây cột tóc ngẫu nhiên hình nơ, hình hoa cúc JoyMall dễ thương đáng yêu nhiều màu","","10.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/%C4%90inh-%C4%90u%CC%A3c-L%C3%B4%CC%83-Th%C4%83%CC%81t-L%C6%B0ng-Da-3.5mm-Aaa-Jeans-i.36085365.8149720301?extraParams=%7B%22display_model_id%22%3A76704659795%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134211-7ras8-mb3iqfa0sd7b84_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4deg9dzwg48","","Đinh Đục Lỗ Thắt Lưng Da 3.5mm Aaa Jeans","","10.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/Th%E1%BB%8F-c%C3%A1-g%E1%BA%A5u-huy-hi%E1%BB%87u-ph%E1%BB%A5-ki%E1%BB%87n-trang-tr%C3%AD-l%C3%A0m-hoa-(KH%C3%94NG-C%C3%93-GHIM-C%C3%80I-PH%C3%8DA-SAU)-gm01-i.255447711.24850975029?extraParams=%7B%22display_model_id%22%3A226704292024%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwnq9akfqj89b6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-9%","Thỏ cá gấu huy hiệu phụ kiện trang trí làm hoa (KHÔNG CÓ GHIM CÀI PHÍA SAU) gm01","Rẻ Vô Địch","6.370","Đã bán 70k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/Kh%E1%BA%A9u-Trang-Ch%E1%BB%91ng-N%E1%BA%AFng-UPF50-Ch%E1%BB%91ng-UV-UPPER-YOU-Ch%E1%BA%A5t-L%E1%BB%A5a-B%C4%83ng-M%E1%BB%8Bn-M%C3%A1t-Tho%C3%A1ng-Kh%C3%AD-FM03-i.834756665.29114253906?extraParams=%7B%22display_model_id%22%3A59474379747%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134211-820l4-mhtz4ms0m2v860_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-13%","Khẩu Trang Chống Nắng UPF50+ Chống UV UPPER YOU Chất Lụa Băng Mịn Mát Thoáng Khí - FM03","","64.900","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/Charm-bi-b%E1%BA%A1c-(2mm-2.5mm-3mm-3.5mm-4mm)-C400-B%E1%BA%A1c-925-cao-c%E1%BA%A5p-Ph%E1%BB%A5-ki%E1%BB%87n-l%C3%A0m-v%C3%B2ng-tay-i.136038857.9864122435?extraParams=%7B%22display_model_id%22%3A205019495371%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lrtzok2lwoex1a_tn.webp","","","Charm bi bạc (2mm - 2.5mm - 3mm - 3.5mm - 4mm) C400 - Bạc 925 cao cấp - Phụ kiện làm vòng tay","Rẻ Vô Địch","2.600","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/T%E1%BA%A5t-c%E1%BB%95-cao-ch%E1%BA%A5t-li%E1%BB%87u-cotton-tho%C3%A1ng-kh%C3%AD-phong-c%C3%A1ch-basic-d%E1%BB%85-ph%E1%BB%91i-%C4%91%E1%BB%93-Cherry-shop-i.446036652.21193298206?extraParams=%7B%22display_model_id%22%3A208628833511%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llyfw9izb3kv66_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-44%","Tất cổ cao chất liệu cotton thoáng khí, phong cách basic dễ phối đồ - Cherry shop","","13.900","Đã bán 900k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/N%C6%B0%E1%BB%9Bc-r%E1%BB%ADa-trang-s%E1%BB%A9c-b%E1%BA%A1c-TLEE-dung-d%E1%BB%8Bch-l%C3%A0m-s%C3%A1ng-b%C3%B3ng-b%E1%BA%A1c-nh%C6%B0-m%E1%BB%9Bi-50ml-TLEE-JEWELRY-PK0110-i.11263389.9275109763?extraParams=%7B%22display_model_id%22%3A93264782925%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxf9r0rfg72x0a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-40%","Nước rửa trang sức bạc TLEE dung dịch làm sáng bóng bạc như mới 50ml TLEE JEWELRY PK0110","Rẻ Vô Địch","30.000","Đã bán 500k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-C%C3%A0ng-Cua-C%E1%BB%A1-L%E1%BB%9Bn-M%C3%A0u-%C4%90%E1%BB%A5c-Th%E1%BB%9Di-Trang-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Cho-N%E1%BB%AF-i.324840980.3463008569?extraParams=%7B%22display_model_id%22%3A210095868217%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/516cf5260c0896294df99ad3210bd9a1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-1%","Kẹp Tóc Càng Cua Cỡ Lớn Màu Đục Thời Trang Phong Cách Hàn Quốc Cho Nữ","","9.900","Đã bán 100k+",""
"https://shopee.vn/D%C3%A2y-Chuy%E1%BB%81n-M%E1%BA%B7t-Tr%C3%B2n-H%E1%BB%8Da-Ti%E1%BA%BFt-%C4%90%E1%BB%93ng-Xu-Phong-C%C3%A1ch-Bohemian-i.234425278.6536157194?extraParams=%7B%22display_model_id%22%3A18885052048%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/e374e076499ea3762f9d7dcf1c8509c0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-63%","Dây Chuyền Mặt Tròn Họa Tiết Đồng Xu Phong Cách Bohemian","Rẻ Vô Địch","11.100","Đã bán 100k+",""
"https://shopee.vn/1-d%C3%A2y-bu%E1%BB%99c-t%C3%B3c-h%C3%ACnh-g%E1%BA%A5u-d%C3%A2u-t%C3%A2y-kh%E1%BB%A7ng-long-%C4%91%C3%A1m-m%C3%A2y-%C4%91%C3%A1ng-y%C3%AAu-cho-n%E1%BB%AF-i.435702775.10318997356?extraParams=%7B%22display_model_id%22%3A66470576200%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/4727efe7498dd24f4521fb2e071344ca_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","1 dây buộc tóc hình gấu/dâu tây/ khủng long/đám mây đáng yêu cho nữ","Rẻ Vô Địch","21.685","Đã bán 100k+",""
"https://shopee.vn/Kh%E1%BA%A9u-Trang-V%E1%BA%A3i-3D-FASHION-MASK-Ch%E1%BB%91ng-%C3%94-Nhi%E1%BB%85m-B%E1%BB%A5i-M%E1%BB%8Bn-Ch%E1%BB%91ng-N%E1%BA%AFng-C%C3%B4ng-Ngh%E1%BB%87-NH%E1%BA%ACT-B%E1%BA%A2N-KHT.01-i.205263340.7916772175?extraParams=%7B%22display_model_id%22%3A91738414533%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/db166455d05a72f62f5390068f79778b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Khẩu Trang Vải 3D FASHION MASK Chống Ô Nhiễm Bụi Mịn, Chống Nắng Công Nghệ NHẬT BẢN - KHT.01","Rẻ Vô Địch","5.000","Đã bán 300k+",""
"https://shopee.vn/B%E1%BB%9Dm-t%C3%B3c-b%E1%BB%8Dc-v%E1%BA%A3i-b%C4%83ng-%C4%91%C3%B4-b%E1%BB%8Dc-v%E1%BA%A3i-l%E1%BB%A5a-cao-c%E1%BA%A5p-ph%C3%B4i-b%E1%BB%9Dm-inox-b%E1%BB%8Dc-l%E1%BB%A5a-nhi%E1%BB%81u-m%C3%A0u-s%E1%BA%AFc-H04-i.1066627018.19083893165?extraParams=%7B%22display_model_id%22%3A270566224916%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lld0p2ifvuly03_tn.webp","","","Bờm tóc bọc vải, băng đô bọc vải lụa cao cấp, phôi bờm inox bọc lụa nhiều màu sắc H04","","7.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/M%E1%BA%AFt-K%C3%ADnh-M%C3%A1t-Th%E1%BB%9Di-Trang-Form-Nh%E1%BB%8F-Y2K-Unisex-nam-n%E1%BB%AF-Nhi%E1%BB%81u-M%C3%A0u-Phong-C%C3%A1ch-Ulzzang-Hot-Trend-Hazo-i.10323148.199997917?extraParams=%7B%22display_model_id%22%3A218705443%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lyysrn2t61ltff_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-42%","Mắt Kính Mát Thời Trang Form Nhỏ Y2K Unisex nam nữ Nhiều Màu Phong Cách Ulzzang Hot Trend - Hazo","Rẻ Vô Địch","21.999","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/Kh%C4%83n-lau-nano-ch%E1%BB%91ng-b%C3%A1m-h%C6%A1i-n%C6%B0%E1%BB%9Bc-s%C6%B0%C6%A1ng-m%C3%B9-l%C3%AAn-k%C3%ADnh-Kh%C4%83n-lau-k%C3%ADnh-OLSCHOOLMATE-i.241190087.4323765763?extraParams=%7B%22display_model_id%22%3A260874425709%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/64a12690c1d165e05d6b4b14bfdd6f1e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Khăn lau nano, chống bám hơi nước, sương mù lên kính- Khăn lau kính OLSCHOOLMATE","","16.000","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-H%E1%BB%A3p-Kim-H%C3%ACnh-H%E1%BB%8Dc-%C4%90%C3%ADnh-Ng%E1%BB%8Dc-Trai-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Cho-N%E1%BB%AF-i.510237842.6897774069?extraParams=%7B%22display_model_id%22%3A57090350061%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/6f5349ca61255ab8d9ab1fb249625d4f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","Kẹp Tóc Hợp Kim Hình Học Đính Ngọc Trai Phong Cách Hàn Quốc Cho Nữ","","15.358","Đã bán 100k+",""
"https://shopee.vn/T%E1%BA%A5t-v%E1%BB%9B-nam-n%E1%BB%AF-ch%E1%BA%A5t-li%E1%BB%87u-v%E1%BA%A3i-H%C3%A0n-co-gi%C3%A3n-4-chi%E1%BB%81u-m%C3%A0u-tr%C6%A1n-phong-c%C3%A1ch-%C4%91%C6%A1n-gi%E1%BA%A3n-i.157404536.23605331255?extraParams=%7B%22display_model_id%22%3A156250990976%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-s4omq3lklvjv26_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Tất vớ nam nữ chất liệu vải Hàn co giãn 4 chiều màu trơn phong cách đơn giản","Rẻ Vô Địch","8.500","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/B%C3%B4ng-tai-d%C3%A1ng-tr%C3%B2n-thi%E1%BA%BFt-k%E1%BA%BF-%C4%91%C6%A1n-gi%E1%BA%A3n-h%E1%BB%A3p-th%E1%BB%9Di-trang-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-cho-n%E1%BB%AF-i.176135884.8271422733?extraParams=%7B%22display_model_id%22%3A26509900327%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rd5p-lueqomwh7mup1c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Bông tai dáng tròn thiết kế đơn giản hợp thời trang phong cách Hàn Quốc cho nữ","","22.990","Đã bán 100k+",""
